,HoursActual,HoursEstimate,HoursPredict
98,0.7,1.75,1.0133638239732627
99,7.0,14.0,2.561441789482016
100,5.25,14.0,2.626820283144374
101,7.0,21.0,3.2095097746144843
102,3.5,7.0,1.9497150897555395
103,3.5,7.0,2.0390503081130684
104,0.7,0.7,0.46539087461363454
105,7.0,7.0,2.0388951315087476
106,3.5,21.0,3.0270118461566224
107,7.0,7.0,1.7269097680808794
108,7.0,14.0,2.5737780110608752
109,3.5,3.5,1.455577995951743
110,7.0,14.0,2.6459287411256103
111,1.75,7.0,1.867606172780934
112,7.0,7.0,2.0461392292737512
113,1.75,3.5,1.455577995951743
114,3.5,7.0,1.7013504436124662
115,10.5,14.0,2.598369264678398
116,21.0,14.0,2.604606248898302
117,14.0,14.0,2.639691756905706
118,2.8,3.5,1.455577995951743
119,7.0,14.0,2.633592519546751
120,3.5,7.0,2.015587462370485
121,1.4,7.0,1.870694700516895
122,0.7,0.7,0.46287391929120075
123,1.75,1.75,1.0183802480303155
124,7.0,7.0,2.0390503081130684
125,0.25,0.7,0.46287391929120075
126,1.75,7.0,2.062357977251331
127,1.75,3.5,1.455577995951743
128,1.75,3.5,1.455577995951743
129,1.75,3.5,1.455577995951743
130,1.75,3.5,1.455577995951743
131,1.75,1.75,1.0183802480303155
132,1.75,3.5,1.455577995951743
133,1.75,3.5,1.455577995951743
134,1.75,1.75,1.028963807749495
135,0.7,3.5,1.455577995951743
136,0.7,0.7,0.5310845331461548
137,1.75,7.0,1.7013504436124662
138,7.0,7.0,2.010958081778391
139,7.0,7.0,1.9521510407405758
140,7.0,7.0,1.7013504436124662
141,3.5,1.75,1.0183802480303155
142,3.5,3.5,1.455577995951743
143,0.5,0.7,0.46539087461363454
144,28.0,21.0,3.0270118461566224
145,2.1,2.1,1.1648629314888959
146,1.4,1.4,0.7602118147070979
147,0.7,0.7,0.5310845331461548
148,28.0,7.0,1.710196276966315
149,0.7,1.75,1.0183802480303155
150,0.7,0.7,0.5310845331461548
151,0.7,0.7,0.5310845331461548
152,1.4,1.4,0.8239923913325232
153,1.75,7.0,1.710196276966315
154,1.75,3.5,1.455577995951743
155,0.7,3.5,1.455577995951743
156,1.75,7.0,1.7013504436124662
157,7.0,7.0,2.1388470152840986
158,3.5,7.0,2.015587462370485
159,1.75,7.0,1.710196276966315
160,0.7,0.7,0.5310845331461548
161,0.7,0.7,0.5310845331461548
162,28.0,35.0,3.236521262635258
163,0.7,3.5,1.455577995951743
164,7.0,7.0,1.935932292762996
165,7.0,7.0,1.85089268166637
166,0.7,1.75,1.028963807749495
167,35.0,35.0,2.8799019864969044
168,7.0,7.0,2.015587462370485
169,7.0,7.0,2.022676383531168
170,7.0,7.0,1.710196276966315
171,0.7,1.75,1.028963807749495
172,2.0,14.0,2.598369264678398
173,0.1,1.75,1.0239473836924422
174,5.25,1.75,1.028963807749495
175,1.75,3.5,1.455577995951743
176,5.25,3.5,1.455577995951743
177,6.0,21.0,3.045404857741201
178,7.0,21.0,3.045404857741201
179,7.0,7.0,2.022676383531168
180,7.0,7.0,2.0388951315087476
181,0.7,3.5,1.455577995951743
182,1.75,1.75,1.0183802480303155
183,0.7,1.75,1.0183802480303155
184,0.7,1.75,1.0239473836924422
185,0.35,0.35,0.27302020671886884
186,0.7,0.7,0.5310845331461548
187,7.0,7.0,2.022676383531168
188,7.0,7.0,2.022676383531168
189,3.5,7.0,1.85089268166637
190,7.0,14.0,2.604606248898302
191,0.7,1.75,1.0183802480303155
192,3.5,3.5,1.455577995951743
193,1.75,1.75,1.028963807749495
194,1.75,3.5,1.455577995951743
195,7.0,7.0,2.1388470152840986
196,7.75,7.0,2.1388470152840986
197,7.75,7.0,2.1388470152840986
198,3.5,7.0,2.022676383531168
199,1.75,1.75,1.0133638239732627
200,3.5,7.0,2.0388951315087476
201,0.7,0.7,0.46287391929120075
202,3.5,1.75,1.028963807749495
203,0.7,0.7,0.46287391929120075
204,0.7,0.7,0.5310845331461548
205,1.4,7.0,1.935932292762996
206,14.0,14.0,2.633592519546751
207,7.0,7.0,2.015587462370485
208,3.5,1.75,1.0133638239732627
209,1.4,1.75,1.028963807749495
210,14.0,35.0,3.1895757045223867
211,7.0,7.0,1.85089268166637
212,0.7,3.5,1.455577995951743
213,0.7,3.5,1.455577995951743
214,0.7,3.5,1.455577995951743
215,0.7,1.75,1.0183802480303155
216,3.5,7.0,2.0461392292737512
217,1.75,3.5,1.455577995951743
218,1.75,3.5,1.455577995951743
219,0.7,1.75,1.0133638239732627
220,0.7,0.7,0.46287391929120075
221,0.7,7.0,2.015587462370485
222,0.7,1.75,1.028963807749495
223,7.0,7.0,1.85089268166637
224,7.0,7.0,2.1388470152840986
225,7.0,7.0,2.1388470152840986
226,7.0,7.0,2.1388470152840986
227,1.4,7.0,1.85089268166637
228,3.5,3.5,1.455577995951743
229,4.0,7.0,1.935932292762996
230,0.7,7.0,1.710196276966315
231,14.0,14.0,2.639829503766655
232,21.0,14.0,2.6459287411256103
233,0.35,0.35,0.27302020671886884
234,3.5,0.7,0.46539087461363454
235,1.75,7.0,1.7180639347270303
236,7.0,7.0,2.062357977251331
237,0.7,3.5,1.455577995951743
238,0.7,3.5,1.455577995951743
239,0.7,3.5,1.455577995951743
240,1.75,7.0,2.0461392292737512
241,3.5,7.0,1.7180639347270303
242,3.5,3.5,1.455577995951743
243,0.35,0.35,0.27302020671886884
244,0.7,0.7,0.5310845331461548
245,7.0,7.0,1.9497150897555395
246,1.4,7.0,1.7013504436124662
247,7.0,7.0,1.710196276966315
248,0.5,7.0,1.7013504436124662
249,0.7,0.7,0.46287391929120075
250,10.5,10.5,2.285956366772301
251,0.7,0.7,0.46287391929120075
252,7.0,7.0,2.022676383531168
253,7.0,7.0,1.9700872780985212
254,1.4,2.1,1.1598465074318431
255,1.75,1.75,1.0183802480303155
256,7.0,10.5,2.285956366772301
257,3.5,3.5,1.455577995951743
258,3.5,7.0,2.022676383531168
259,2.1,2.1,1.1492629477126635
260,2.1,2.1,1.1492629477126635
261,2.1,2.1,1.1598465074318431
262,7.0,7.0,2.022676383531168
263,7.0,7.0,2.022676383531168
264,0.7,7.0,2.015587462370485
265,1.4,7.0,2.0390503081130684
266,42.0,28.0,3.0822465229368947
267,1.4,1.75,1.028963807749495
268,7.0,7.0,1.867606172780934
269,7.0,7.0,1.867606172780934
270,0.7,7.0,1.867606172780934
271,3.5,7.0,1.7180639347270303
272,1.75,7.0,1.7269097680808794
273,3.5,3.5,1.455577995951743
274,0.7,7.0,1.867606172780934
275,3.5,7.0,2.1388470152840986
276,9.0,7.0,2.0461392292737512
277,21.0,7.0,2.1388470152840986
278,3.5,1.4,0.7602118147070979
279,3.5,3.5,1.455577995951743
280,7.0,7.0,2.022676383531168
281,7.0,7.0,2.1388470152840986
282,7.0,7.0,1.710196276966315
283,1.4,3.5,1.455577995951743
284,1.4,1.4,0.8239923913325232
285,1.5,35.0,3.236521262635258
286,1.0,1.4,0.7602118147070979
287,0.14,0.14,0.15842157548963115
288,5.6,7.0,1.7013504436124662
289,0.7,1.4,0.7602118147070979
290,1.4,3.5,1.455577995951743
291,0.7,7.0,1.85089268166637
292,1.4,1.4,0.7602118147070979
293,4.9,3.5,1.455577995951743
294,3.5,3.5,1.455577995951743
295,3.5,3.5,1.455577995951743
296,0.7,1.4,0.7700883866583077
297,1.4,1.4,0.7602118147070979
298,0.7,0.7,0.46287391929120075
299,3.5,3.5,1.455577995951743
300,0.7,0.7,0.5310845331461548
301,3.5,3.5,1.455577995951743
302,3.5,7.0,2.062357977251331
303,1.75,3.5,1.4645776324447375
304,1.75,3.5,1.4645776324447375
305,1.75,7.0,2.022676383531168
306,4.2,7.0,2.022676383531168
307,1.0,7.0,1.870694700516895
308,1.05,2.1,1.1492629477126635
309,98.0,7.0,2.015587462370485
310,3.5,3.5,1.455577995951743
311,0.7,0.7,0.46287391929120075
312,5.25,7.0,1.710196276966315
313,3.5,7.0,2.0461392292737512
314,7.0,14.0,2.598369264678398
315,0.7,0.7,0.46287391929120075
316,17.5,14.0,2.633592519546751
317,0.7,1.75,1.0133638239732627
318,0.7,7.0,2.015587462370485
319,3.5,7.0,1.7269097680808794
320,7.0,7.0,1.710196276966315
321,2.1,2.1,1.1648629314888959
322,0.7,3.5,1.455577995951743
323,0.7,3.5,1.455577995951743
324,4.9,7.0,2.022676383531168
325,0.7,3.5,1.455577995951743
326,3.5,3.5,1.455577995951743
327,7.0,7.0,1.710196276966315
328,4.2,7.0,1.85089268166637
329,1.4,3.5,1.455577995951743
330,1.75,1.75,1.0183802480303155
331,0.7,3.5,1.455577995951743
332,3.5,7.0,1.85089268166637
333,5.25,7.0,1.710196276966315
334,0.7,7.0,1.870694700516895
335,1.75,1.75,1.028963807749495
336,0.7,7.0,1.9497150897555395
337,10.5,3.5,1.455577995951743
338,10.5,3.5,1.455577995951743
339,0.7,0.7,0.5310845331461548
340,2.8,3.5,1.455577995951743
341,3.5,3.5,1.455577995951743
342,49.0,35.0,3.1895757045223867
343,0.7,7.0,2.015587462370485
344,3.5,3.5,1.455577995951743
345,1.4,1.4,0.7602118147070979
346,0.7,1.4,0.7602118147070979
347,20.5,7.0,2.015587462370485
348,20.5,7.0,2.015587462370485
349,1.4,7.0,2.015587462370485
350,3.5,7.0,1.7013504436124662
351,1.51,7.0,1.7013504436124662
352,1.51,7.0,1.7013504436124662
353,7.0,7.0,2.015587462370485
354,14.0,14.0,2.567541026840971
355,1.75,7.0,2.015587462370485
356,1.75,14.0,2.567541026840971
357,1.4,14.0,2.598369264678398
358,1.4,14.0,2.598369264678398
359,1.75,1.75,1.0239473836924422
360,21.0,21.0,3.0790777461824907
361,0.7,21.0,3.045404857741201
362,7.0,10.5,2.3014192363045947
363,1.75,1.75,1.0239473836924422
364,14.0,14.0,2.639691756905706
365,0.7,1.75,1.0239473836924422
366,1.4,1.4,0.7700883866583077
367,4.2,7.0,2.015587462370485
368,1.4,7.0,2.010958081778391
369,7.0,14.0,2.639829503766655
370,7.0,7.0,2.1388470152840986
371,19.25,35.0,3.1890792493973477
372,1.75,1.75,1.0133638239732627
373,0.7,0.7,0.5336014884685885
374,1.75,10.5,2.285956366772301
375,14.7,7.0,1.7013504436124662
376,3.5,3.5,1.455577995951743
377,5.25,14.0,2.639691756905706
378,0.14,7.0,1.7013504436124662
379,0.14,7.0,1.7013504436124662
380,0.7,0.7,0.46539087461363454
381,3.5,7.0,1.7013504436124662
382,8.75,3.5,1.455577995951743
383,5.25,7.0,2.022676383531168
384,0.7,1.75,1.0239473836924422
385,0.35,0.7,0.46287391929120075
386,7.0,1.75,1.028963807749495
387,7.0,1.75,1.028963807749495
388,2.1,3.5,1.455577995951743
389,5.25,14.0,2.639691756905706
390,9.1,3.5,1.455577995951743
391,0.7,3.5,1.455577995951743
392,7.0,7.0,1.7013504436124662
393,3.5,7.0,1.710196276966315
394,5.25,7.0,2.1388470152840986
395,3.5,3.5,1.455577995951743
396,1.4,1.4,0.7700883866583077
397,0.7,1.75,1.0183802480303155
398,4.9,3.5,1.455577995951743
399,3.5,3.5,1.455577995951743
400,1.4,1.75,1.0133638239732627
401,2.8,7.0,1.710196276966315
402,0.7,3.5,1.455577995951743
403,8.75,10.5,2.2535354297935264
404,10.5,10.5,2.3229329379880372
405,5.25,7.0,2.015587462370485
406,5.25,7.0,1.710196276966315
407,0.7,7.0,1.7013504436124662
408,4.9,3.5,1.455577995951743
409,0.7,7.0,1.710196276966315
410,0.7,7.0,1.7013504436124662
411,2.1,3.5,1.455577995951743
412,1.75,1.75,1.0239473836924422
413,0.7,0.7,0.46287391929120075
414,5.95,10.5,2.2535354297935264
415,23.0,14.0,2.639829503766655
416,5.0,7.0,2.1388470152840986
417,19.0,7.0,2.1388470152840986
418,7.5,14.0,2.639829503766655
419,7.0,7.0,1.710196276966315
420,7.0,7.0,2.022676383531168
421,1.75,7.0,1.870694700516895
422,7.5,7.0,2.015587462370485
423,11.9,7.0,1.710196276966315
424,11.9,7.0,1.710196276966315
425,0.35,7.0,2.022676383531168
426,12.25,14.0,2.626820283144374
427,12.25,14.0,2.626820283144374
428,3.5,7.0,2.022676383531168
429,0.7,7.0,1.7013504436124662
430,0.7,3.5,1.455577995951743
431,2.1,7.0,1.870694700516895
432,3.5,1.75,1.0133638239732627
433,1.4,3.5,1.455577995951743
434,14.0,7.0,1.85089268166637
435,10.5,7.0,1.85089268166637
436,5.25,7.0,1.867606172780934
437,1.4,7.0,2.022676383531168
438,10.5,7.0,2.015587462370485
439,4.2,3.5,1.455577995951743
440,4.2,3.5,1.455577995951743
441,3.5,7.0,1.85089268166637
442,1.4,1.4,0.7700883866583077
443,7.0,7.0,2.022676383531168
444,1.4,1.4,0.7700883866583077
445,8.7,7.0,2.022676383531168
446,8.7,7.0,2.022676383531168
447,1.75,1.4,0.7602118147070979
448,3.5,3.5,1.455577995951743
449,10.5,7.0,2.015587462370485
450,3.5,3.5,1.455577995951743
451,3.5,3.5,1.455577995951743
452,4.2,7.0,2.022676383531168
453,7.0,3.5,1.455577995951743
454,7.0,3.5,1.455577995951743
455,0.7,3.5,1.455577995951743
456,1.75,14.0,2.4722032809724364
457,3.5,7.0,1.870694700516895
458,7.0,3.5,1.455577995951743
459,7.0,3.5,1.455577995951743
460,0.7,0.7,0.46287391929120075
461,7.0,3.5,1.455577995951743
462,7.0,3.5,1.455577995951743
463,4.0,7.0,1.870694700516895
464,2.0,7.0,1.935932292762996
465,1.5,1.4,0.7602118147070979
466,1.5,1.4,0.7602118147070979
467,14.0,14.0,2.603282138779582
468,14.0,14.0,2.603282138779582
469,2.0,7.0,2.0390503081130684
470,0.5,0.2,0.217021736034239
471,6.0,7.0,1.9993656709248866
472,7.0,25.0,3.0270118461566224
473,4.0,4.0,1.6649231862093312
474,2.5,2.5,1.643065393339268
475,0.33,0.33,0.27302020671886884
476,0.32,0.32,0.27302020671886884
477,0.1,0.1,0.15842157548963115
478,0.1,0.1,0.15842157548963115
479,0.1,0.1,0.15842157548963115
480,0.1,0.1,0.15842157548963115
481,0.1,0.1,0.15842157548963115
482,1.5,1.5,1.0133638239732627
483,0.1,0.1,0.15842157548963115
484,0.1,0.1,0.15842157548963115
485,0.33,0.33,0.27302020671886884
486,0.01,0.5,0.5255126045553024
487,0.1,0.1,0.15842157548963115
488,0.1,0.1,0.15842157548963115
489,0.1,0.1,0.15842157548963115
490,3.0,3.0,1.444011462900371
491,0.5,0.5,0.4598189460227821
492,2.0,2.66,1.4270714833302711
493,0.5,0.3,0.2708477642571296
494,2.0,2.0,1.1542793717697162
495,2.6,1.2,0.7602118147070979
496,6.0,10.0,2.260894285723358
497,10.5,2.5,1.4196869563844403
498,1.5,2.5,1.4196869563844403
499,0.1,0.5,0.4598189460227821
500,0.77,1.0,0.7700883866583077
501,29.0,14.0,2.633592519546751
502,24.5,70.0,1.8599137924225126
503,1.0,1.0,0.7700883866583077
504,3.5,3.5,1.455577995951743
505,3.0,5.0,1.8737161215369778
506,0.37,1.0,0.7602118147070979
507,0.5,1.0,0.8239923913325232
508,1.0,3.0,1.444011462900371
509,2.0,1.0,0.759163486829235
510,0.1,0.1,0.15842157548963115
511,0.1,0.1,0.15842157548963115
512,0.45,0.5,0.5280295598777361
513,0.25,0.25,0.25124523779931296
514,0.1,0.1,0.15842157548963115
515,0.5,0.5,0.4598189460227821
516,0.5,0.5,0.5280295598777361
517,3.0,3.0,1.444011462900371
518,0.62,15.0,2.652175541889666
519,3.75,3.0,1.444011462900371
520,3.75,3.0,1.444011462900371
521,5.4,2.7,1.444011462900371
522,5.4,2.7,1.444011462900371
523,3.5,5.0,1.9087109067679038
524,0.1,0.1,0.15842157548963115
525,0.54,7.0,1.7269097680808794
526,0.1,0.5,0.4598189460227821
527,2.49,1.0,0.7602118147070979
528,0.39,0.5,0.9483321875631572
529,2.0,2.0,1.2056742495451938
530,2.0,40.0,3.2090316604287334
531,21.5,21.0,3.1758368861731956
532,0.5,0.5,0.5255126045553024
533,1.46,4.0,1.641533168740134
534,1.19,1.0,0.759163486829235
535,0.8,2.0,1.1492629477126635
536,0.72,0.5,0.4598189460227821
537,0.5,1.0,0.7602118147070979
538,0.1,0.1,0.15842157548963115
539,1.0,3.0,1.444011462900371
540,7.5,5.0,1.8735210201361903
541,7.5,5.0,1.8735210201361903
542,11.0,4.0,1.641533168740134
543,11.0,4.0,1.641533168740134
544,46.5,15.0,2.652175541889666
545,46.5,15.0,2.652175541889666
546,46.5,15.0,2.652175541889666
547,0.1,0.1,0.15842157548963115
548,0.91,0.1,0.15842157548963115
549,0.1,1.0,0.7602118147070979
550,0.21,0.3,0.2708477642571296
551,0.1,1.0,0.7602118147070979
552,0.19,0.5,0.9483321875631572
553,0.2,0.5,0.4598189460227821
554,0.5,0.5,0.4573019907003483
555,3.5,7.0,2.022676383531168
556,0.5,0.1,0.15842157548963115
557,0.55,2.0,1.1542793717697162
558,4.5,1.0,0.7700883866583077
559,7.0,7.0,1.9353218161423196
560,0.1,0.1,0.15842157548963115
561,0.46,0.5,0.9483321875631572
562,2.0,5.0,1.7299864435810453
563,1.75,1.0,0.7602118147070979
564,1.0,3.0,1.444011462900371
565,0.5,0.5,0.4598189460227821
566,0.5,2.0,1.1492629477126635
567,1.31,1.0,0.759163486829235
568,4.5,5.0,1.7299864435810453
569,0.1,0.5,0.4598189460227821
570,51.25,16.0,2.633121462088524
571,51.25,16.0,2.633121462088524
572,0.75,0.5,0.4598189460227821
573,0.25,0.25,0.25124523779931296
574,1.0,1.5,1.0133638239732627
575,2.25,3.0,1.444011462900371
576,2.25,3.0,1.444011462900371
577,1.0,0.3,0.2708477642571296
578,0.5,4.0,1.6649231862093312
579,10.0,8.0,2.2637224853661584
580,0.75,4.0,1.641533168740134
581,24.0,21.0,2.8771517469755734
582,3.4,4.0,1.6649231862093312
583,0.5,0.5,0.4598189460227821
584,4.0,14.0,2.5737780110608752
585,14.0,14.0,2.639691756905706
586,4.0,4.0,1.641533168740134
587,3.0,1.0,0.7700883866583077
588,8.3,5.0,1.939189845397784
589,8.3,5.0,1.939189845397784
590,26.09,15.0,2.645938557669762
591,26.09,15.0,2.645938557669762
592,8.0,5.0,1.939189845397784
593,8.0,5.0,1.939189845397784
594,1.0,1.0,0.7602118147070979
595,4.0,4.0,1.641533168740134
596,3.0,4.0,1.641533168740134
597,1.0,0.5,0.4598189460227821
598,4.0,4.0,1.6560738483999666
599,0.1,0.5,0.4598189460227821
600,7.0,4.0,1.6649231862093312
601,16.0,6.0,2.201943464491023
602,3.0,1.0,0.7700883866583077
603,3.5,4.0,1.6649231862093312
604,10.36,14.5,2.5676787737019198
605,0.05,0.05,0.15842157548963115
606,2.0,1.0,1.1915094157333956
607,3.5,6.25,2.0774167931774383
608,3.5,6.25,2.0774167931774383
609,0.5,0.5,0.47296772133653614
610,2.62,2.0,1.1648629314888959
611,1.03,0.5,0.4598189460227821
612,8.1,7.0,2.1388470152840986
613,4.1,4.0,1.641533168740134
614,7.0,7.0,2.1935617359128408
615,0.1,0.5,0.4598189460227821
616,1.0,1.0,0.7700883866583077
617,25.5,30.0,3.078914479423393
618,0.5,0.5,0.5255126045553024
619,4.0,4.0,1.641533168740134
620,5.0,3.0,1.444011462900371
621,5.0,3.0,1.444011462900371
622,16.45,5.0,1.8735210201361903
623,16.45,5.0,1.8735210201361903
624,16.45,5.0,1.8735210201361903
625,2.0,3.0,1.4530110993933656
626,1.5,1.5,1.028963807749495
627,0.1,0.1,0.15842157548963115
628,0.5,1.0,0.759163486829235
629,0.5,2.0,1.1542793717697162
630,0.95,1.0,0.7602118147070979
631,0.3,0.5,0.4598189460227821
632,0.75,0.5,0.4598189460227821
633,1.0,1.0,0.7602118147070979
634,4.0,4.0,1.641533168740134
635,7.0,4.0,1.6649231862093312
636,4.87,0.5,0.4598189460227821
637,5.5,21.0,3.0270118461566224
638,1.0,1.0,0.826605299719946
639,0.5,2.0,1.1598465074318431
640,0.5,0.5,0.5947990067338377
641,0.45,0.75,0.7546473927792586
642,5.0,3.0,1.4530110993933656
643,3.28,2.0,1.1648629314888959
644,27.0,4.0,1.641533168740134
645,4.5,4.0,1.6649231862093312
646,4.0,4.0,1.6649231862093312
647,1.0,1.0,0.7700883866583077
648,0.5,1.0,0.7700883866583077
649,2.0,3.0,1.444011462900371
650,22.95,7.5,2.1388470152840986
651,22.95,7.5,2.1388470152840986
652,24.0,7.0,2.015587462370485
653,0.5,3.0,1.444011462900371
654,0.5,0.5,0.4573019907003483
655,0.3,0.5,0.4573019907003483
656,8.0,10.0,2.240483411933521
657,5.8,4.0,1.641533168740134
658,0.4,1.0,0.759163486829235
659,4.5,5.0,2.01901919706122
660,0.75,1.0,0.7700883866583077
661,2.5,2.0,1.1598465074318431
662,2.0,2.0,1.1648629314888959
663,0.5,1.0,0.7700883866583077
664,1.0,1.0,0.7700883866583077
665,1.0,5.0,1.8737161215369778
666,0.1,1.0,0.7602118147070979
667,22.42,20.0,2.66320141863733
668,2.0,1.0,0.7602118147070979
669,5.5,8.0,2.271690375800384
670,34.75,15.0,2.597093253545797
671,34.75,15.0,2.597093253545797
672,1.0,1.0,0.7602118147070979
673,1.0,1.0,0.7602118147070979
674,33.25,100.0,3.3332702677375616
675,9.0,14.0,2.6459287411256103
676,3.0,7.0,2.1388470152840986
677,1.1,1.0,0.7700883866583077
678,0.75,12.0,2.4313049574552474
679,8.8,5.0,1.9351638509472742
680,0.2,0.5,0.9483321875631572
681,2.0,5.0,1.9087109067679038
682,3.5,4.0,1.641533168740134
683,2.75,3.0,1.4530110993933656
684,2.0,2.0,1.1542793717697162
685,1.0,1.0,0.7700883866583077
686,0.6,2.0,1.1598465074318431
687,3.75,2.0,1.1492629477126635
688,1.0,2.0,1.1598465074318431
689,3.0,1.0,0.7700883866583077
690,2.9,2.0,1.1648629314888959
691,2.0,2.0,1.1598465074318431
692,0.5,0.5,0.4573019907003483
693,1.0,1.0,1.2432736993286129
694,1.0,1.0,1.1915094157333956
695,2.0,1.0,0.8189392644445461
696,1.0,1.0,0.8189392644445461
697,0.6,0.6,0.5411783351914901
698,1.0,1.0,0.759163486829235
699,4.5,4.0,1.641533168740134
700,0.5,1.0,0.8189392644445461
701,6.0,3.0,1.444011462900371
702,0.06,0.5,0.4573019907003483
703,1.0,1.0,0.7602118147070979
704,41.0,35.0,3.2090316604287334
705,18.4,56.0,3.957657005977598
706,52.7,35.0,3.2090316604287334
707,0.2,0.5,0.4573019907003483
708,78.1,35.0,3.171093889575865
709,0.5,0.5,0.4573019907003483
710,2.0,2.0,1.1542793717697162
711,0.4,0.5,0.4573019907003483
712,3.1,10.0,2.285956366772301
713,0.5,1.0,0.7700883866583077
714,56.0,10.0,2.3378479254474773
715,4.0,3.0,1.444011462900371
716,4.0,3.0,1.444011462900371
717,9.0,1.5,1.969891219015093
718,9.0,1.5,1.969891219015093
719,9.0,1.5,1.969891219015093
720,9.0,1.5,1.969891219015093
721,9.0,1.5,1.969891219015093
722,9.0,1.5,1.969891219015093
723,7.0,7.0,2.022676383531168
724,1.0,1.0,0.7602118147070979
725,0.4,0.5,0.4573019907003483
726,141.85,14.0,2.639691756905706
727,141.85,14.0,2.639691756905706
728,1.0,1.0,0.826605299719946
729,2.0,2.0,1.1648629314888959
730,0.1,0.2,0.217021736034239
731,2.5,3.5,1.455577995951743
732,2.5,3.5,1.455577995951743
733,0.5,0.5,0.4573019907003483
734,1.5,1.0,0.7700883866583077
735,2.0,2.0,1.1648629314888959
736,0.31,2.0,1.1648629314888959
737,4.5,2.5,1.4196869563844403
738,0.3,0.35,0.27302020671886884
739,0.2,0.2,0.217021736034239
740,1.5,1.5,1.028963807749495
741,4.0,3.0,1.4530110993933656
742,0.2,0.2,0.217021736034239
743,0.75,0.75,0.7437224929501858
744,0.75,1.0,0.826605299719946
745,26.5,20.0,2.688701167127407
746,1.5,1.0,0.7700883866583077
747,0.75,0.5,0.4598189460227821
748,0.75,2.0,1.1542793717697162
749,1.5,1.0,0.7700883866583077
750,5.0,4.0,1.641533168740134
751,6.5,2.0,1.1648629314888959
752,5.25,5.0,1.9703158883052772
753,3.5,5.0,1.9988289114707567
754,3.5,5.0,1.9988289114707567
755,3.5,5.0,1.9988289114707567
756,1.4,1.5,1.028963807749495
757,0.3,0.4,0.30666030202973277
758,1.5,2.0,1.1648629314888959
759,0.1,0.1,0.15842157548963115
760,0.75,1.0,0.759163486829235
761,3.5,4.0,1.641533168740134
762,0.5,0.5,0.5411783351914901
763,7.25,5.0,1.9351638509472742
764,7.0,7.0,2.1388470152840986
765,19.0,4.0,1.6649231862093312
766,0.5,0.5,0.5411783351914901
767,0.5,1.0,0.8189392644445461
768,1.0,1.0,0.8189392644445461
769,0.5,1.0,0.8189392644445461
770,8.5,3.0,1.444011462900371
771,1.0,1.0,0.8189392644445461
772,2.0,2.0,1.1648629314888959
773,7.5,3.0,1.444011462900371
774,13.0,7.0,2.015587462370485
775,0.5,0.5,0.4573019907003483
776,0.5,0.5,0.4598189460227821
777,10.5,1.5,2.3563584216980917
778,10.5,1.5,2.3563584216980917
779,10.5,1.5,2.3563584216980917
780,10.5,1.5,2.3563584216980917
781,10.5,1.5,2.3563584216980917
782,10.5,1.5,2.3563584216980917
783,10.5,1.5,2.3563584216980917
784,18.1,2.5,1.4196869563844403
785,18.1,2.5,1.4196869563844403
786,7.25,3.0,1.4530110993933656
787,0.5,0.5,0.4573019907003483
788,0.5,0.5,0.4573019907003483
789,0.5,0.5,0.4573019907003483
790,0.3,1.5,1.028963807749495
791,1.0,3.0,1.444011462900371
792,0.75,1.0,0.826605299719946
793,3.5,1.0,0.826605299719946
794,7.0,10.0,2.2429687128847915
795,7.0,7.0,2.022676383531168
796,21.7,14.0,2.6459287411256103
797,21.7,14.0,2.6459287411256103
798,0.5,1.0,0.7700883866583077
799,3.0,3.0,1.6402403534140215
800,2.0,2.0,1.585091216960748
801,4.5,3.0,1.444011462900371
802,4.5,3.0,1.444011462900371
803,3.0,4.0,1.641533168740134
804,1.0,1.0,0.7602118147070979
805,1.0,1.0,0.7602118147070979
806,9.5,7.0,2.1388470152840986
807,0.6,2.0,1.1648629314888959
808,3.0,7.0,1.7269097680808794
809,3.0,7.0,1.7269097680808794
810,1.5,1.0,0.7602118147070979
811,3.0,1.5,1.028963807749495
812,3.0,1.5,1.028963807749495
813,0.4,0.5,0.4598189460227821
814,3.25,2.0,1.1598465074318431
815,2.75,2.5,1.4196869563844403
816,4.0,1.0,0.7688592411885794
817,4.0,1.0,0.7688592411885794
818,3.0,2.0,1.1542793717697162
819,1.0,1.0,0.7602118147070979
820,7.5,4.0,1.6649231862093312
821,2.5,1.5,1.028963807749495
822,0.75,0.75,0.7437224929501858
823,4.5,28.0,2.727374383276736
824,0.3,1.5,1.0239473836924422
825,3.0,1.0,0.7700883866583077
826,1.04,0.75,0.7546473927792586
827,1.5,5.0,1.7926611099695955
828,0.75,0.75,0.7546473927792586
829,1.5,1.0,0.9185252229939301
830,0.5,0.5,0.4573019907003483
831,1.25,1.5,1.2014318768717012
832,39.95,5.0,1.949704530607107
833,39.95,5.0,1.949704530607107
834,1.0,1.0,0.7700883866583077
835,7.0,14.0,2.515282683963122
836,30.8,7.0,1.7013504436124662
837,1.0,1.0,0.7700883866583077
838,6.78,1.5,1.028963807749495
839,6.78,1.5,1.028963807749495
840,2.0,2.0,1.1598465074318431
841,1.0,1.0,0.7830138067570276
842,1.0,1.0,1.2026954265503567
843,0.5,0.5,0.4573019907003483
844,7.0,7.0,2.1388470152840986
845,1.0,1.0,0.7700883866583077
846,9.0,1.5,2.0038593494506287
847,9.0,1.5,2.0038593494506287
848,9.0,1.5,2.0038593494506287
849,9.0,1.5,2.0038593494506287
